Uid,Sid,Key,Time,Value,UpdateTime
8283944169,764345307,stress,1748238480,"{""time"":1748238480,""stress"":13}",1748381248
8283944169,764345307,spo2,1748238480,"{""time"":1748238480,""spo2"":94}",1748381248
8283944169,764345307,heart_rate,1748238420,"{""time"":1748238420,""bpm"":69}",1748381248
8283944169,764345307,stress,1748238180,"{""time"":1748238180,""stress"":16}",1748381248
8283944169,764345307,spo2,1748237880,"{""time"":1748237880,""spo2"":99}",1748381248
8283944169,764345307,stress,1748237880,"{""time"":1748237880,""stress"":16}",1748381248
8283944169,764345307,heart_rate,1748237820,"{""time"":1748237820,""bpm"":61}",1748381248
8283944169,764345307,stress,1748237580,"{""time"":1748237580,""stress"":15}",1748381248
8283944169,764345307,spo2,1748237280,"{""time"":1748237280,""spo2"":98}",1748381248
8283944169,764345307,stress,1748237280,"{""time"":1748237280,""stress"":15}",1748381248
8283944169,764345307,heart_rate,1748237220,"{""time"":1748237220,""bpm"":60}",1748381248
8283944169,764345307,stress,1748236980,"{""time"":1748236980,""stress"":16}",1748381248
8283944169,764345307,spo2,1748236680,"{""time"":1748236680,""spo2"":99}",1748381248
8283944169,764345307,stress,1748236680,"{""time"":1748236680,""stress"":15}",1748381248
8283944169,764345307,heart_rate,1748236620,"{""time"":1748236620,""bpm"":58}",1748381248
8283944169,764345307,stress,1748236380,"{""time"":1748236380,""stress"":16}",1748381248
8283944169,764345307,stress,1748236080,"{""time"":1748236080,""stress"":15}",1748381248
8283944169,764345307,spo2,1748236080,"{""time"":1748236080,""spo2"":96}",1748381248
8283944169,764345307,heart_rate,1748236020,"{""time"":1748236020,""bpm"":57}",1748381248
8283944169,764345307,stress,1748235780,"{""time"":1748235780,""stress"":16}",1748381248
8283944169,764345307,stress,1748235480,"{""time"":1748235480,""stress"":18}",1748381248
8283944169,764345307,heart_rate,1748235420,"{""time"":1748235420,""bpm"":59}",1748381248
8283944169,764345307,stress,1748235180,"{""time"":1748235180,""stress"":16}",1748381248
8283944169,764345307,stress,1748234880,"{""time"":1748234880,""stress"":16}",1748381248
8283944169,764345307,heart_rate,1748234820,"{""time"":1748234820,""bpm"":60}",1748381248
8283944169,764345307,stress,1748234580,"{""time"":1748234580,""stress"":14}",1748381248
8283944169,764345307,spo2,1748234280,"{""time"":1748234280,""spo2"":98}",1748381248
8283944169,764345307,stress,1748234280,"{""time"":1748234280,""stress"":18}",1748381248
8283944169,764345307,heart_rate,1748234220,"{""time"":1748234220,""bpm"":68}",1748381248
8283944169,764345307,stress,1748233980,"{""time"":1748233980,""stress"":13}",1748381248
8283944169,764345307,stress,1748233680,"{""time"":1748233680,""stress"":21}",1748381248
8283944169,764345307,spo2,1748233680,"{""time"":1748233680,""spo2"":94}",1748381248
8283944169,764345307,heart_rate,1748233620,"{""time"":1748233620,""bpm"":65}",1748381248
8283944169,764345307,stress,1748233380,"{""time"":1748233380,""stress"":14}",1748381248
8283944169,764345307,stress,1748233080,"{""time"":1748233080,""stress"":10}",1748381248
8283944169,764345307,spo2,1748233080,"{""time"":1748233080,""spo2"":94}",1748381248
8283944169,764345307,heart_rate,1748233020,"{""time"":1748233020,""bpm"":76}",1748381248
8283944169,764345307,stress,1748232780,"{""time"":1748232780,""stress"":13}",1748381248
8283944169,764345307,stress,1748232480,"{""time"":1748232480,""stress"":10}",1748381248
8283944169,764345307,heart_rate,1748232420,"{""time"":1748232420,""bpm"":62}",1748381248
8283944169,764345307,stress,1748232180,"{""time"":1748232180,""stress"":17}",1748381248
8283944169,764345307,stress,1748231880,"{""time"":1748231880,""stress"":21}",1748381248
8283944169,764345307,spo2,1748231880,"{""time"":1748231880,""spo2"":95}",1748381248
8283944169,764345307,heart_rate,1748231820,"{""time"":1748231820,""bpm"":59}",1748381248
8283944169,764345307,stress,1748231580,"{""time"":1748231580,""stress"":16}",1748381248
8283944169,764345307,spo2,1748231280,"{""time"":1748231280,""spo2"":98}",1748381248
8283944169,764345307,stress,1748231280,"{""time"":1748231280,""stress"":17}",1748381248
8283944169,764345307,heart_rate,1748231220,"{""time"":1748231220,""bpm"":55}",1748381248
8283944169,764345307,stress,1748230980,"{""time"":1748230980,""stress"":16}",1748381248
8283944169,764345307,spo2,1748230680,"{""time"":1748230680,""spo2"":94}",1748381248
8283944169,764345307,stress,1748230680,"{""time"":1748230680,""stress"":11}",1748381248
8283944169,764345307,heart_rate,1748230620,"{""time"":1748230620,""bpm"":55}",1748381248
8283944169,764345307,stress,1748230380,"{""time"":1748230380,""stress"":16}",1748381248
8283944169,764345307,stress,1748230080,"{""time"":1748230080,""stress"":16}",1748381248
8283944169,764345307,heart_rate,1748230020,"{""time"":1748230020,""bpm"":56}",1748381248
8283944169,764345307,stress,1748229780,"{""time"":1748229780,""stress"":13}",1748381248
8283944169,764345307,stress,1748229480,"{""time"":1748229480,""stress"":16}",1748381248
8283944169,764345307,spo2,1748229480,"{""time"":1748229480,""spo2"":96}",1748381248
8283944169,764345307,heart_rate,1748229420,"{""time"":1748229420,""bpm"":64}",1748381248
8283944169,764345307,stress,1748229180,"{""time"":1748229180,""stress"":16}",1748381248
8283944169,764345307,stress,1748228880,"{""time"":1748228880,""stress"":13}",1748381248
8283944169,764345307,spo2,1748228880,"{""time"":1748228880,""spo2"":95}",1748381248
8283944169,764345307,heart_rate,1748228820,"{""time"":1748228820,""bpm"":65}",1748381248
8283944169,764345307,stress,1748228580,"{""time"":1748228580,""stress"":16}",1748381248
8283944169,764345307,stress,1748228280,"{""time"":1748228280,""stress"":23}",1748381248
8283944169,764345307,spo2,1748228280,"{""time"":1748228280,""spo2"":97}",1748381248
8283944169,764345307,heart_rate,1748228220,"{""time"":1748228220,""bpm"":65}",1748381248
8283944169,764345307,stress,1748227980,"{""time"":1748227980,""stress"":20}",1748381248
8283944169,764345307,spo2,1748227680,"{""time"":1748227680,""spo2"":98}",1748381248
8283944169,764345307,stress,1748227680,"{""time"":1748227680,""stress"":21}",1748381248
8283944169,764345307,heart_rate,1748227620,"{""time"":1748227620,""bpm"":61}",1748381248
8283944169,764345307,stress,1748227380,"{""time"":1748227380,""stress"":18}",1748381248
8283944169,764345307,spo2,1748227080,"{""time"":1748227080,""spo2"":98}",1748381248
8283944169,764345307,stress,1748227080,"{""time"":1748227080,""stress"":14}",1748381248
8283944169,764345307,heart_rate,1748227020,"{""time"":1748227020,""bpm"":59}",1748381248
8283944169,764345307,stress,1748226780,"{""time"":1748226780,""stress"":10}",1748381248
8283944169,764345307,spo2,1748226480,"{""time"":1748226480,""spo2"":97}",1748381248
8283944169,764345307,stress,1748226480,"{""time"":1748226480,""stress"":16}",1748381248
8283944169,764345307,heart_rate,1748226420,"{""time"":1748226420,""bpm"":63}",1748381248
8283944169,764345307,stress,1748226180,"{""time"":1748226180,""stress"":16}",1748381248
8283944169,764345307,spo2,1748225880,"{""time"":1748225880,""spo2"":98}",1748381248
8283944169,764345307,stress,1748225880,"{""time"":1748225880,""stress"":17}",1748381248
8283944169,764345307,heart_rate,1748225820,"{""time"":1748225820,""bpm"":76}",1748381248
8283944169,764345307,stress,1748225580,"{""time"":1748225580,""stress"":16}",1748381248
8283944169,764345307,spo2,1748225280,"{""time"":1748225280,""spo2"":95}",1748381248
8283944169,764345307,stress,1748225280,"{""time"":1748225280,""stress"":16}",1748381248
8283944169,764345307,heart_rate,1748225220,"{""time"":1748225220,""bpm"":64}",1748381248
8283944169,764345307,stress,1748224980,"{""time"":1748224980,""stress"":16}",1748381248
8283944169,764345307,spo2,1748224680,"{""time"":1748224680,""spo2"":94}",1748381248
8283944169,764345307,stress,1748224680,"{""time"":1748224680,""stress"":18}",1748381248
8283944169,764345307,heart_rate,1748224620,"{""time"":1748224620,""bpm"":61}",1748381248
8283944169,764345307,stress,1748224380,"{""time"":1748224380,""stress"":17}",1748381248
8283944169,764345307,spo2,1748224080,"{""time"":1748224080,""spo2"":97}",1748381248
8283944169,764345307,stress,1748224080,"{""time"":1748224080,""stress"":16}",1748381248
8283944169,764345307,heart_rate,1748224020,"{""time"":1748224020,""bpm"":57}",1748381248
8283944169,764345307,stress,1748223780,"{""time"":1748223780,""stress"":11}",1748381248
8283944169,764345307,spo2,1748223480,"{""time"":1748223480,""spo2"":98}",1748381248
8283944169,764345307,stress,1748223480,"{""time"":1748223480,""stress"":15}",1748381248
8283944169,764345307,heart_rate,1748223420,"{""time"":1748223420,""bpm"":60}",1748381248
8283944169,764345307,stress,1748223180,"{""time"":1748223180,""stress"":16}",1748381248
8283944169,764345307,spo2,1748222880,"{""time"":1748222880,""spo2"":98}",1748381248
8283944169,764345307,stress,1748222880,"{""time"":1748222880,""stress"":17}",1748381248
8283944169,764345307,heart_rate,1748222820,"{""time"":1748222820,""bpm"":62}",1748381248
8283944169,764345307,stress,1748222580,"{""time"":1748222580,""stress"":17}",1748381248
8283944169,764345307,stress,1748222280,"{""time"":1748222280,""stress"":16}",1748381248
8283944169,764345307,spo2,1748222280,"{""time"":1748222280,""spo2"":97}",1748381248
8283944169,764345307,heart_rate,1748222220,"{""time"":1748222220,""bpm"":63}",1748381248
8283944169,764345307,stress,1748221980,"{""time"":1748221980,""stress"":15}",1748381248
8283944169,764345307,spo2,1748221680,"{""time"":1748221680,""spo2"":98}",1748381248
8283944169,764345307,stress,1748221680,"{""time"":1748221680,""stress"":15}",1748381248
8283944169,764345307,heart_rate,1748221620,"{""time"":1748221620,""bpm"":64}",1748381248
8283944169,764345307,stress,1748221380,"{""time"":1748221380,""stress"":16}",1748381248
8283944169,764345307,stress,1748221080,"{""time"":1748221080,""stress"":16}",1748381248
8283944169,764345307,spo2,1748221080,"{""time"":1748221080,""spo2"":98}",1748381248
8283944169,764345307,heart_rate,1748221020,"{""time"":1748221020,""bpm"":66}",1748381248
8283944169,764345307,stress,1748220780,"{""time"":1748220780,""stress"":14}",1748381248
8283944169,764345307,spo2,1748220480,"{""time"":1748220480,""spo2"":89}",1748381248
8283944169,764345307,stress,1748220480,"{""time"":1748220480,""stress"":10}",1748381248
8283944169,764345307,heart_rate,1748220420,"{""time"":1748220420,""bpm"":74}",1748381248
8283944169,764345307,stress,1748220180,"{""time"":1748220180,""stress"":10}",1748381248
8283944169,764345307,spo2,1748219880,"{""time"":1748219880,""spo2"":93}",1748381248
8283944169,764345307,stress,1748219880,"{""time"":1748219880,""stress"":9}",1748381248
8283944169,764345307,heart_rate,1748219820,"{""time"":1748219820,""bpm"":67}",1748381248
8283944169,764345307,stress,1748219580,"{""time"":1748219580,""stress"":21}",1748381248
8283944169,764345307,spo2,1748219280,"{""time"":1748219280,""spo2"":94}",1748381248
8283944169,764345307,stress,1748219280,"{""time"":1748219280,""stress"":15}",1748381248
8283944169,764345307,heart_rate,1748219220,"{""time"":1748219220,""bpm"":63}",1748381248
8283944169,764345307,stress,1748218980,"{""time"":1748218980,""stress"":23}",1748381248
8283944169,764345307,spo2,1748218680,"{""time"":1748218680,""spo2"":98}",1748381248
8283944169,764345307,stress,1748218680,"{""time"":1748218680,""stress"":21}",1748381248
8283944169,764345307,heart_rate,1748218620,"{""time"":1748218620,""bpm"":62}",1748381248
8283944169,764345307,stress,1748218380,"{""time"":1748218380,""stress"":18}",1748381248
8283944169,764345307,stress,1748218080,"{""time"":1748218080,""stress"":10}",1748381248
8283944169,764345307,spo2,1748218080,"{""time"":1748218080,""spo2"":94}",1748381248
8283944169,764345307,heart_rate,1748218020,"{""time"":1748218020,""bpm"":64}",1748381248
8283944169,764345307,stress,1748217780,"{""time"":1748217780,""stress"":16}",1748381248
8283944169,764345307,resting_heart_rate,1748217600,"{""date_time"":1748217600,""bpm"":63}",1748381248
8283944169,764345307,min_heart_rate,1748217600,"{""bpm"":55,""date_time"":1748217600,""time"":1748230618,""timezone"":8}",1748381248
8283944169,764345307,max_heart_rate,1748217600,"{""bpm"":166,""date_time"":1748217600,""timezone"":8,""time"":1748291604}",1748381248
8283944169,764345307,vitality,1748217600,"{""daily_medium_intensity_vitality"":1,""suggested_activity_type"":1,""date_time"":1748217600,""daily_low_intensity_vitality"":1,""daily_high_intensity_vitality"":2,""latest_accumulated_vitality"":38,""suggested_activity_duration"":20}",1748381248
8283944169,764345307,stress,1748217480,"{""time"":1748217480,""stress"":16}",1748381248
8283944169,764345307,stress,1748217180,"{""time"":1748217180,""stress"":15}",1748381248
8283944169,764345307,stress,1748216880,"{""time"":1748216880,""stress"":29}",1748381248
8283944169,764345307,stress,1748216580,"{""time"":1748216580,""stress"":27}",1748381248
8283944169,764345307,stress,1748216280,"{""time"":1748216280,""stress"":36}",1748381248
8283944169,764345307,stress,1748215980,"{""time"":1748215980,""stress"":33}",1748381248
8283944169,764345307,stress,1748215380,"{""time"":1748215380,""stress"":36}",1748381248
8283944169,764345307,stress,1748215080,"{""time"":1748215080,""stress"":36}",1748381248
8283944169,764345307,stress,1748213880,"{""time"":1748213880,""stress"":36}",1748381248
8283944169,764345307,stress,1748213580,"{""time"":1748213580,""stress"":45}",1748381248
8283944169,764345307,stress,1748213280,"{""time"":1748213280,""stress"":39}",1748381248
8283944169,764345307,stress,1748212980,"{""time"":1748212980,""stress"":30}",1748381248
8283944169,764345307,stress,1748212680,"{""time"":1748212680,""stress"":36}",1748381248
8283944169,764345307,stress,1748212380,"{""time"":1748212380,""stress"":26}",1748381248
8283944169,764345307,stress,1748212080,"{""time"":1748212080,""stress"":36}",1748381248
8283944169,764345307,stress,1748211780,"{""time"":1748211780,""stress"":23}",1748381248
8283944169,764345307,stress,1748211180,"{""time"":1748211180,""stress"":39}",1748381248
8283944169,764345307,stress,1748210580,"{""time"":1748210580,""stress"":37}",1748381248
8283944169,764345307,spo2,1748217480,"{""time"":1748217480,""spo2"":94}",1748381248
8283944169,764345307,heart_rate,1748217420,"{""time"":1748217420,""bpm"":62}",1748381248
8283944169,764345307,heart_rate,1748216880,"{""time"":1748216880,""bpm"":58}",1748381248
8283944169,764345307,spo2,1748216880,"{""time"":1748216880,""spo2"":93}",1748381248
8283944169,764345307,calories,1748216700,"{""time"":1748216700,""calories"":1}",1748381248
8283944169,764345307,calories,1748216580,"{""time"":1748216580,""calories"":1}",1748381248
8283944169,764345307,heart_rate,1748216280,"{""time"":1748216280,""bpm"":60}",1748381248
8283944169,764345307,calories,1748215680,"{""time"":1748215680,""calories"":2}",1748381248
8283944169,764345307,heart_rate,1748215680,"{""time"":1748215680,""bpm"":114}",1748381248
8283944169,764345307,calories,1748215620,"{""time"":1748215620,""calories"":2}",1748381248
8283944169,764345307,calories,1748215440,"{""time"":1748215440,""calories"":1}",1748381248
8283944169,764345307,spo2,1748215080,"{""time"":1748215080,""spo2"":97}",1748381248
8283944169,764345307,heart_rate,1748215080,"{""time"":1748215080,""bpm"":66}",1748381248
8283944169,764345307,calories,1748214780,"{""time"":1748214780,""calories"":1}",1748381248
8283944169,764345307,calories,1748214720,"{""time"":1748214720,""calories"":1}",1748381248
8283944169,764345307,calories,1748214660,"{""time"":1748214660,""calories"":1}",1748381248
8283944169,764345307,calories,1748214600,"{""time"":1748214600,""calories"":1}",1748381248
8283944169,764345307,calories,1748214540,"{""time"":1748214540,""calories"":1}",1748381248
8283944169,764345307,heart_rate,1748214480,"{""time"":1748214480,""bpm"":85}",1748381248
8283944169,764345307,calories,1748214300,"{""time"":1748214300,""calories"":2}",1748381248
8283944169,764345307,calories,1748214240,"{""time"":1748214240,""calories"":2}",1748381248
8283944169,764345307,calories,1748214180,"{""time"":1748214180,""calories"":1}",1748381248
8283944169,764345307,calories,1748214120,"{""time"":1748214120,""calories"":1}",1748381248
8283944169,764345307,calories,1748214060,"{""time"":1748214060,""calories"":3}",1748381248
8283944169,764345307,calories,1748214000,"{""time"":1748214000,""calories"":1}",1748381248
8283944169,764345307,spo2,1748213880,"{""time"":1748213880,""spo2"":97}",1748381248
8283944169,764345307,heart_rate,1748213880,"{""time"":1748213880,""bpm"":75}",1748381248
8283944169,764345307,calories,1748213580,"{""time"":1748213580,""calories"":1}",1748381248
8283944169,764345307,heart_rate,1748213280,"{""time"":1748213280,""bpm"":66}",1748381248
8283944169,764345307,spo2,1748213280,"{""time"":1748213280,""spo2"":97}",1748381248
8283944169,764345307,calories,1748212740,"{""time"":1748212740,""calories"":1}",1748381248
8283944169,764345307,spo2,1748212680,"{""time"":1748212680,""spo2"":94}",1748381248
8283944169,764345307,heart_rate,1748212680,"{""time"":1748212680,""bpm"":73}",1748381248
8283944169,764345307,calories,1748212500,"{""time"":1748212500,""calories"":1}",1748381248
8283944169,764345307,heart_rate,1748212080,"{""time"":1748212080,""bpm"":90}",1748381248
8283944169,764345307,spo2,1748211540,"{""time"":1748211540,""spo2"":97}",1748381248
8283944169,764345307,heart_rate,1748211480,"{""time"":1748211480,""bpm"":68}",1748381248
8283944169,764345307,heart_rate,1748210880,"{""time"":1748210880,""bpm"":94}",1748381248
8283944169,764345307,calories,1748210880,"{""time"":1748210880,""calories"":1}",1748381248
8283944169,764345307,calories,1748210460,"{""time"":1748210460,""calories"":1}",1748381248
8283944169,764345307,heart_rate,1748210280,"{""time"":1748210280,""bpm"":68}",1748281874
8283944169,764345307,spo2,1748210280,"{""time"":1748210280,""spo2"":96}",1748281871
8283944169,764345307,calories,1748210220,"{""time"":1748210220,""calories"":1}",1748281874
8283944169,764345307,stress,1748209980,"{""time"":1748209980,""stress"":35}",1748281875
8283944169,764345307,calories,1748209740,"{""time"":1748209740,""calories"":1}",1748281874
8283944169,764345307,heart_rate,1748209680,"{""time"":1748209680,""bpm"":78}",1748281874
8283944169,764345307,spo2,1748209680,"{""time"":1748209680,""spo2"":94}",1748281871
8283944169,764345307,calories,1748209500,"{""time"":1748209500,""calories"":1}",1748281874
8283944169,764345307,stress,1748209380,"{""time"":1748209380,""stress"":17}",1748281875
8283944169,764345307,calories,1748209140,"{""time"":1748209140,""calories"":1}",1748281874
8283944169,764345307,calories,1748209080,"{""time"":1748209080,""calories"":1}",1748281874
8283944169,764345307,heart_rate,1748209080,"{""time"":1748209080,""bpm"":87}",1748281874
8283944169,764345307,calories,1748209020,"{""time"":1748209020,""calories"":1}",1748281874
8283944169,764345307,calories,1748208960,"{""time"":1748208960,""calories"":1}",1748281874
8283944169,764345307,calories,1748208900,"{""time"":1748208900,""calories"":1}",1748281874
8283944169,764345307,stress,1748208780,"{""time"":1748208780,""stress"":35}",1748281875
8283944169,764345307,calories,1748208540,"{""time"":1748208540,""calories"":1}",1748281874
8283944169,764345307,spo2,1748208480,"{""time"":1748208480,""spo2"":94}",1748281871
8283944169,764345307,heart_rate,1748208480,"{""time"":1748208480,""bpm"":78}",1748281874
8283944169,764345307,stress,1748208180,"{""time"":1748208180,""stress"":37}",1748281875
8283944169,764345307,spo2,1748207880,"{""time"":1748207880,""spo2"":97}",1748281871
8283944169,764345307,heart_rate,1748207880,"{""time"":1748207880,""bpm"":76}",1748281874
8283944169,764345307,stress,1748207880,"{""time"":1748207880,""stress"":35}",1748281875
8283944169,764345307,calories,1748207520,"{""time"":1748207520,""calories"":1}",1748281874
8283944169,764345307,calories,1748207460,"{""time"":1748207460,""calories"":1}",1748281874
8283944169,764345307,spo2,1748207340,"{""time"":1748207340,""spo2"":97}",1748281871
8283944169,764345307,heart_rate,1748207280,"{""time"":1748207280,""bpm"":71}",1748281874
8283944169,764345307,calories,1748207280,"{""time"":1748207280,""calories"":1}",1748281874
8283944169,764345307,stress,1748206980,"{""time"":1748206980,""stress"":18}",1748281875
8283944169,764345307,stress,1748206680,"{""time"":1748206680,""stress"":31}",1748281875
8283944169,764345307,heart_rate,1748206680,"{""time"":1748206680,""bpm"":75}",1748281874
8283944169,764345307,calories,1748206560,"{""time"":1748206560,""calories"":1}",1748281874
8283944169,764345307,calories,1748206440,"{""time"":1748206440,""calories"":1}",1748281874
8283944169,764345307,stress,1748206380,"{""time"":1748206380,""stress"":31}",1748281875
8283944169,764345307,calories,1748206260,"{""time"":1748206260,""calories"":2}",1748281874
8283944169,764345307,calories,1748206200,"{""time"":1748206200,""calories"":1}",1748281874
8283944169,764345307,calories,1748206140,"{""time"":1748206140,""calories"":1}",1748281874
8283944169,764345307,steps,1748206080,"{""time"":1748206080,""steps"":25,""distance"":16,""calories"":1}",1748281874
8283944169,764345307,heart_rate,1748206080,"{""time"":1748206080,""bpm"":95}",1748281874
8283944169,764345307,calories,1748206080,"{""time"":1748206080,""calories"":1}",1748281874
8283944169,764345307,calories,1748205960,"{""time"":1748205960,""calories"":1}",1748281874
8283944169,764345307,steps,1748205960,"{""time"":1748205960,""steps"":3,""distance"":2,""calories"":1}",1748281874
8283944169,764345307,calories,1748205900,"{""time"":1748205900,""calories"":1}",1748281874
8283944169,764345307,steps,1748205900,"{""time"":1748205900,""steps"":14,""distance"":9,""calories"":1}",1748281874
8283944169,764345307,calories,1748205840,"{""time"":1748205840,""calories"":1}",1748281874
8283944169,764345307,calories,1748205780,"{""time"":1748205780,""calories"":1}",1748281874
8283944169,764345307,calories,1748205600,"{""time"":1748205600,""calories"":2}",1748281874
8283944169,764345307,steps,1748205600,"{""time"":1748205600,""steps"":24,""distance"":15,""calories"":2}",1748281874
8283944169,764345307,calories,1748205540,"{""time"":1748205540,""calories"":1}",1748281874
8283944169,764345307,calories,1748205480,"{""time"":1748205480,""calories"":1}",1748281874
8283944169,764345307,heart_rate,1748205480,"{""time"":1748205480,""bpm"":95}",1748281874
8283944169,764345307,stress,1748155440,"{""time"":1748155440,""stress"":44}",1748281875
8283944169,764345307,spo2,1748155140,"{""time"":1748155140,""spo2"":94}",1748281871
8283944169,764345307,calories,1748155140,"{""time"":1748155140,""calories"":1}",1748281874
8283944169,764345307,heart_rate,1748155080,"{""time"":1748155080,""bpm"":68}",1748281874
8283944169,764345307,stress,1748154540,"{""time"":1748154540,""stress"":37}",1748281875
8283944169,764345307,spo2,1748154540,"{""time"":1748154540,""spo2"":96}",1748281871
8283944169,764345307,heart_rate,1748154480,"{""time"":1748154480,""bpm"":84}",1748281874
8283944169,764345307,stress,1748154240,"{""time"":1748154240,""stress"":36}",1748281875
8283944169,764345307,calories,1748154240,"{""time"":1748154240,""calories"":1}",1748281874
8283944169,764345307,calories,1748153880,"{""time"":1748153880,""calories"":1}",1748281874
8283944169,764345307,heart_rate,1748153880,"{""time"":1748153880,""bpm"":83}",1748281874
8283944169,764345307,calories,1748153760,"{""time"":1748153760,""calories"":1}",1748281874
8283944169,764345307,stress,1748153640,"{""time"":1748153640,""stress"":36}",1748281875
8283944169,764345307,calories,1748153460,"{""time"":1748153460,""calories"":1}",1748281874
8283944169,764345307,spo2,1748153340,"{""time"":1748153340,""spo2"":97}",1748281871
8283944169,764345307,stress,1748153340,"{""time"":1748153340,""stress"":41}",1748281875
8283944169,764345307,heart_rate,1748153280,"{""time"":1748153280,""bpm"":71}",1748281874
8283944169,764345307,calories,1748153220,"{""time"":1748153220,""calories"":1}",1748281874
8283944169,764345307,stress,1748153040,"{""time"":1748153040,""stress"":32}",1748281875
8283944169,764345307,spo2,1748152740,"{""time"":1748152740,""spo2"":95}",1748281871
8283944169,764345307,heart_rate,1748152680,"{""time"":1748152680,""bpm"":87}",1748281875
8283944169,764345307,calories,1748152560,"{""time"":1748152560,""calories"":1}",1748281874
8283944169,764345307,calories,1748152320,"{""time"":1748152320,""calories"":1}",1748281874
8283944169,764345307,calories,1748152140,"{""time"":1748152140,""calories"":1}",1748281874
8283944169,764345307,heart_rate,1748152080,"{""time"":1748152080,""bpm"":92}",1748281875
8283944169,764345307,calories,1748152080,"{""time"":1748152080,""calories"":1}",1748281874
8283944169,764345307,calories,1748151960,"{""time"":1748151960,""calories"":2}",1748281874
8283944169,764345307,calories,1748151900,"{""time"":1748151900,""calories"":2}",1748281874
8283944169,764345307,calories,1748151840,"{""time"":1748151840,""calories"":1}",1748281874
8283944169,764345307,sleep,1748151660,"{""max_hr"":82,""max_spo2"":99,""min_hr"":52,""has_stage"":true,""bedtime"":1748120040,""device_wake_up_time"":1748151660,""duration"":527,""items"":[{""start_time"":1748120040,""end_time"":1748120520,""state"":3},{""start_time"":1748120520,""end_time"":1748121480,""state"":4},{""start_time"":1748121480,""state"":2,""end_time"":1748123400},{""state"":4,""start_time"":1748123400,""end_time"":1748124540},{""state"":3,""end_time"":1748124960,""start_time"":1748124540},{""end_time"":1748125740,""state"":4,""start_time"":1748124960},{""start_time"":1748125740,""end_time"":1748126820,""state"":3},{""state"":2,""end_time"":1748127300,""start_time"":1748126820},{""state"":3,""start_time"":1748127300,""end_time"":1748127600},{""start_time"":1748127600,""end_time"":1748129220,""state"":2},{""state"":4,""end_time"":1748129520,""start_time"":1748129220},{""end_time"":1748132280,""start_time"":1748129520,""state"":3},{""end_time"":1748133780,""state"":2,""start_time"":1748132280},{""start_time"":1748133780,""end_time"":1748134620,""state"":4},{""end_time"":1748134920,""state"":2,""start_time"":1748134620},{""state"":3,""end_time"":1748135400,""start_time"":1748134920},{""end_time"":1748136120,""state"":2,""start_time"":1748135400},{""start_time"":1748136120,""end_time"":1748136780,""state"":4},{""state"":3,""start_time"":1748136780,""end_time"":1748137560},{""end_time"":1748138220,""state"":2,""start_time"":1748137560},{""state"":4,""start_time"":1748138220,""end_time"":1748139060},{""start_time"":1748139060,""state"":2,""end_time"":1748140080},{""state"":3,""end_time"":1748142060,""start_time"":1748140080},{""start_time"":1748142060,""end_time"":1748142420,""state"":4},{""start_time"":1748142420,""end_time"":1748142780,""state"":2},{""end_time"":1748143200,""start_time"":1748142780,""state"":4},{""state"":3,""end_time"":1748143560,""start_time"":1748143200},{""start_time"":1748143560,""end_time"":1748145120,""state"":2},{""end_time"":1748145540,""state"":3,""start_time"":1748145120},{""end_time"":1748145900,""state"":4,""start_time"":1748145540},{""state"":2,""end_time"":1748146200,""start_time"":1748145900},{""start_time"":1748146200,""end_time"":1748151660,""state"":3}],""has_rem"":true,""avg_hr"":60,""device_bedtime"":1748120040,""sleep_deep_duration"":174,""awake_count"":0,""sleep_awake_duration"":0,""sleep_light_duration"":242,""wake_up_time"":1748151660,""sleep_rem_duration"":111,""version"":2,""breath_quality"":96,""min_spo2"":94,""timezone"":8,""avg_spo2"":96}",1748281875
8283944169,764345307,stress,1748151540,"{""time"":1748151540,""stress"":11}",1748281875
8283944169,764345307,heart_rate,1748151480,"{""time"":1748151480,""bpm"":57}",1748281875
8283944169,764345307,spo2,1748151480,"{""time"":1748151480,""spo2"":95}",1748281871
8283944169,764345307,stress,1748151240,"{""time"":1748151240,""stress"":16}",1748281875
8283944169,764345307,stress,1748150940,"{""time"":1748150940,""stress"":16}",1748281875
8283944169,764345307,spo2,1748150940,"{""time"":1748150940,""spo2"":94}",1748281871
8283944169,764345307,heart_rate,1748150880,"{""time"":1748150880,""bpm"":57}",1748281875
8283944169,764345307,stress,1748150640,"{""time"":1748150640,""stress"":15}",1748281875
8283944169,764345307,stress,1748150340,"{""time"":1748150340,""stress"":17}",1748281875
8283944169,764345307,heart_rate,1748150280,"{""time"":1748150280,""bpm"":63}",1748281875
8283944169,764345307,spo2,1748150280,"{""time"":1748150280,""spo2"":94}",1748281871
8283944169,764345307,stress,1748150040,"{""time"":1748150040,""stress"":19}",1748281875
8283944169,764345307,stress,1748149740,"{""time"":1748149740,""stress"":14}",1748281875
8283944169,764345307,heart_rate,1748149680,"{""time"":1748149680,""bpm"":60}",1748281875
8283944169,764345307,spo2,1748149680,"{""time"":1748149680,""spo2"":98}",1748281871
8283944169,764345307,stress,1748149440,"{""time"":1748149440,""stress"":16}",1748281875
8283944169,764345307,stress,1748149140,"{""time"":1748149140,""stress"":16}",1748281875
8283944169,764345307,heart_rate,1748149080,"{""time"":1748149080,""bpm"":59}",1748281875
8283944169,764345307,spo2,1748149080,"{""time"":1748149080,""spo2"":98}",1748281871
